Mycoplasma lucivorax,Williamsoniiplasma lucivorax
Mycoplasma luminosum,Williamsoniiplasma luminosum
Mycoplasma maculosum,Mycoplasmopsis maculosa
Mycoplasma melaleucae,Mesoplasma melaleucae
Mycoplasma meleagridis,Mycoplasmopsis meleagridis
Mycoplasma microti,Malacoplasma microti
Mycoplasma moatsii,Mesomycoplasma moatsii
Mycoplasma molare,Mesomycoplasma molare
Mycoplasma mucosicanis,Mycoplasmopsis mucosicanis
Mycoplasma muris,Malacoplasma muris
Mycoplasma mustelae,Mycoplasmopsis mustelae
Mycoplasma mycoides,Mycoplasma mycoides
Mycoplasma neophronis,Metamycoplasma neophronis
Mycoplasma neurolyticum,Mesomycoplasma neurolyticum
Mycoplasma opalescens,Mycoplasmopsis opalescens
Mycoplasma orale,Metamycoplasma orale
Mycoplasma ovipneumoniae,Mesomycoplasma ovipneumoniae
Mycoplasma penetrans,Malacoplasma penetrans
Mycoplasma pirum,Mycoplasmoides pirum
Mycoplasma pneumoniae,Mycoplasmoides pneumoniae
Mycoplasma primatum,Mycoplasmopsis primatum
Mycoplasma pullorum,Mycoplasmopsis pullorum
Mycoplasma pulmonis,Mycoplasmopsis pulmonis
Mycoplasma salivarium,Metamycoplasma salivarium
Mycoplasma somnilux,Williamsoniiplasma somnilux
Mycoplasma spumans,Metamycoplasma spumans
Mycoplasma sturni,Mycoplasmopsis sturni
Mycoplasma sualvi,Metamycoplasma sualvi
Mycoplasma subdolum,Metamycoplasma subdolum
Mycoplasma synoviae,Mycoplasmopsis synoviae
Mycoplasma verecundum,Mycoplasmopsis verecunda
Myxococcus coralloides,Corallococcus coralloides
Myxococcus disciformis,Archangium disciforme
Myxococcus flavescens,Myxococcus virescens
Myxococcus macrosporus,Corallococcus macrosporus
Mzabimyces algeriensis,Halopolyspora algeriensis
Mzabimyces unavailable,Halopolyspora unavailable
Natronincola peptidovorans,Natronincola peptidivorans
Natronobacterium magadii,Natrialba magadii
Natronobacterium nitratireducens,Halobiforma nitratireducens
Natronobacterium pharaonis,Natronomonas pharaonis
Natronoincola histidinovorans,Natronincola histidinovorans
Natronoincola unavailable,Natronincola unavailable
Nautella italica,Phaeobacter italicus
Nautella unavailable,Phaeobacter unavailable
Naxibacter alkalitolerans,Massilia alkalitolerans
Naxibacter haematophilus,Massilia haematophila
Naxibacter suwonensis,Massilia suwonensis
Naxibacter varians,Massilia varians
Naxibacter unavailable,Massilia unavailable
Neisseria caviae,Moraxella caviae
Neisseria cuniculi,Moraxella cuniculi
Neisseria denitrificans,Bergeriella denitrificans
Neisseria elongata,Neisseria elongata
Neisseria ovis,Moraxella ovis
Neisseria weaveri [homonym],Neisseria weaveri
Nemorella unavailable,Nemorincola unavailable
Newsome haemolytica,Mannheimia haemolytica
Nitrosoarchaeum unavailable,Nitrosarchaeum unavailable
Nitrosococcus oceanus,Nitrosococcus oceani
Nitrosolobus multiformis,Nitrosospira multiformis
Nitrosolobus unavailable,Nitrosospira unavailable
Nitrospirillum irinus,Nitrospirillum iridis
Nocardia amarae,Gordonia amarae
Nocardia autotrophica,Pseudonocardia autotrophica
Nocardia bhagyanesis,Nocardia bhagyanarayanae
Nocardia calcarea,Rhodococcus erythropolis
Nocardia cellulans,Cellulosimicrobium cellulans
Nocardia corynebacterioides,Rhodococcus corynebacterioides
Nocardia cummidelens,Nocardia salmonicida
Nocardia hydrocarbonoxydans,Pseudonocardia hydrocarbonoxydans
Nocardia mediterranei,Amycolatopsis mediterranei
Nocardia orientalis,Amycolatopsis orientalis
Nocardia petroleophila,Pseudonocardia petroleophila
Nocardia pinensis,Skermania piniformis
Nocardia restricta,Rhodococcus hoagii
Nocardia rugosa,Prauserella rugosa
Nocardia salmonicida,Nocardia salmonicida
Nocardia saturnea,Pseudonocardia saturnea
Nocardia senatus,Nocardia sienata
Nocardia sulphurea,Amycolatopsis sulphurea
Nocardia testaceus,Nocardia testacea
Nocardioides basaltis,Nocardioides salarius
Nocardioides dilutes,Nocardioides dilutus
Nocardioides fastidiosa,Aeromicrobium fastidiosum
Nocardioides fastidiosus,Aeromicrobium fastidiosum
Nocardioides islandiensis,Nocardioides islandensis
Nocardioides panzhihuaensis,Nocardioides panzhihuensis
Nocardioides rubroscoriae,Nocardioides rubriscoriae
Nocardioides soli [mistake],Nocardioides montaniterrae
Nocardiopsis africana,Nonomuraea africana
Nocardiopsis alba,Nocardiopsis prasina
Nocardiopsis antarctica,Nocardiopsis dassonvillei
Nocardiopsis antarcticus,Nocardiopsis dassonvillei
Nocardiopsis arabia,Streptomonospora arabica
Nocardiopsis baichengensis,Nocardiopsis halophila
Nocardiopsis coeruleofusca,Saccharothrix coeruleofusca
Nocardiopsis dassonvillei,Nocardiopsis dassonvillei
Nocardiopsis dassonvillei,Nocardiopsis dassonvillei
Nocardiopsis dassonvillei,Nocardiopsis prasina
Nocardiopsis flava,Lentzea flava
Nocardiopsis longispora,Saccharothrix longispora
Nocardiopsis mutabilis,Saccharothrix mutabilis
Nocardiopsis syringae,Saccharothrix syringae
Nonhongiella spirulinensis,Pseudohongiella spirulinae
Nonlabens marina,Nonlabens marinus
Nonomuraea flexuosa,Thermopolyspora flexuosa
Nonomuraea roseoviolacea,Nonomuraea roseoviolacea
Nonomuria unavailable,Nonomuraea unavailable
Novispirillum itersonii,Novispirillum itersonii
Novosphingobium subarcticum,Novosphingobium resinovorum
Oceanibulbus indolifex,Sulfitobacter indolifex
Oceanibulbus unavailable,Sulfitobacter unavailable
Oceanicola antarcticus,Pseudooceanicola antarcticus
Oceanicola batsensis,Pseudooceanicola batsensis
Oceanicola flagellatus,Pseudooceanicola flagellatus
Oceanicola marinus,Pseudooceanicola marinus
Oceanicola nanhaiensis,Pseudooceanicola nanhaiensis
Oceanicola nitratireducens,Pseudooceanicola nitratireducens
Oceanicola pacificus,Lutimaribacter pacificus
Oceanitalea nanhaiensis,Georgenia satyanarayanai
Oceanitalea unavailable,Georgenia unavailable
Oceanobacillus oncorhynchi,Oceanobacillus oncorhynchi
Oceanobacillus soja,Oceanobacillus sojae
Oceanomonas unavailable,Oceanimonas unavailable
Oceanospirillum beijerinckii,Oceanospirillum beijerinckii
Oceanospirillum beijerinckii,Oceanospirillum beijerinckii
Oceanospirillum commune,Marinomonas communis
Oceanospirillum hiroshimense,Oceanospirillum maris
Oceanospirillum jannaschii,Marinobacterium jannaschii
Oceanospirillum japonicum,Pseudospirillum japonicum
Oceanospirillum kriegii,Oceanobacter kriegii
Oceanospirillum maris,Oceanospirillum maris
Oceanospirillum maris,Oceanospirillum maris
Oceanospirillum maris,Oceanospirillum maris
Oceanospirillum minutulum,Marinospirillum minutulum
Oceanospirillum pelagicum,Oceanospirillum beijerinckii
Oceanospirillum pusillum,Terasakiella pusilla
Octadecabacter jejudonensis,Pseudooctadecabacter jejudonensis
Oerskovia xanthineolytica,Cellulosimicrobium cellulans
Oribaculum catoniae,Porphyromonas catoniae
Oribaculum unavailable,Porphyromonas unavailable
Oscillospira guilliermondi,Oscillospira guilliermondii
Pacificamonas flava,Pacificimonas flava
Pacificamonas unavailable,Pacificimonas unavailable
Paenibacillus azotofixans,Paenibacillus durus
Paenibacillus dauci,Paenibacillus shenyangensis
Paenibacillus ginsengisoli,Paenibacillus anaericanus
Paenibacillus gordonae,Paenibacillus validus
Paenibacillus larvae,Paenibacillus larvae
Paenibacillus larvae,Paenibacillus larvae
Paenibacillus macquariensis,Paenibacillus macquariensis
Paenibacillus pinesoli,Paenibacillus pinisoli
Paenibacillus pulvifaciens,Paenibacillus larvae
Paenibacillus riograndensis,Paenibacillus sonchi
Paenibacillus thermophilus,Paenibacillus macerans
Pannonibacter indica,Pannonibacter indicus
Pantoea calida,Mixta calida
Pantoea citrea,Tatumella citrea
Pantoea gaviniae,Mixta gaviniae
Pantoea intestinalis,Mixta intestinalis
Pantoea punctata,Tatumella punctata
Pantoea stewartii,Pantoea stewartii
Pantoea terrea,Tatumella terrea
Pantoea theicola,Mixta theicola
Paraburkholderia andropogonis,Robbsia andropogonis
Paraburkholderia caryophylli,Trinickia caryophylli
Paraburkholderia eburne,Paraburkholderia eburnea
Paraburkholderia endofungorum,Mycetohabitans endofungorum
Paraburkholderia glathei,Caballeronia glathei
Paraburkholderia grimmiae,Caballeronia grimmiae
Paraburkholderia humi,Caballeronia humi
Paraburkholderia panaciterrae,Paraburkholderia ginsengiterrae
Paraburkholderia rhizoxinica,Mycetohabitans rhizoxinica
Paraburkholderia soli,Trinickia soli
Paraburkholderia sordidicola,Caballeronia sordidicola
Paraburkholderia symbiotica,Trinickia symbiotica
Paraburkholderia zhejiangensis,Caballeronia zhejiangensis
Paraclostridium bifermentans,Paraclostridium bifermentans
Paracoccus halodenitrificans,Halomonas halodenitrificans
Paracoccus yeeii,Paracoccus yeei
Paraglycomyces xinjiangensis,Salininema proteolyticum
Paraglycomyces unavailable,Salininema unavailable
Paralactobacillus selangorensis,Lactobacillus selangorensis
Paralactobacillus unavailable,Lactobacillus unavailable
Parvibacter caecicola,Adlercreutzia caecicola
Parvibacter unavailable,Adlercreutzia unavailable
Pasteurella anatis,Gallibacterium anatis
Pasteurella avium,Avibacterium avium
Pasteurella gallicida,Pasteurella multocida
Pasteurella gallinarum,Avibacterium gallinarum
Pasteurella granulomatis,Mannheimia granulomatis
Pasteurella haemolytica,Mannheimia haemolytica
Pasteurella lymphangitidis,Yersinia pseudotuberculosis
Pasteurella multocida,Pasteurella multocida
Pasteurella pneumotropica,Rodentibacter pneumotropicus
Pasteurella trehalosi,Bibersteinia trehalosi
Pasteurella ureae,Actinobacillus ureae
Pasteurella volantium,Avibacterium volantium
Pectobacterium cacticidum,Pectobacterium cacticida
Pectobacterium carotovorum,Pectobacterium atrosepticum
Pectobacterium carotovorum,Pectobacterium betavasculorum
Pectobacterium carotovorum,Pectobacterium carotovorum
Pectobacterium carotovorum,Pectobacterium wasabiae
Pectobacterium chrysanthemi,Dickeya chrysanthemi
Pectobacterium cypripedii,Pantoea cypripedii
Pectobacterium rhapontici,Erwinia rhapontici
Pediococcus dextrinicus,Lactobacillus dextrinicus
Pediococcus halophilus,Tetragenococcus halophilus
Pediococcus lolii,Pediococcus acidilactici
Pediococcus urinaeequi,Aerococcus urinaeequi
Pedobacter piscium,Pedobacter antarcticus
Pedobacter saltans,Pseudopedobacter saltans
Pelagibaca bermudensis,Salipiger bermudensis
Pelagibaca unavailable,Salipiger unavailable
Pelagibacillus goriensis,Terribacillus goriensis
Pelagibacillus unavailable,Terribacillus unavailable
Pelczaria aurantia,Kocuria rosea
Pelczaria unavailable,Kocuria unavailable
Pelodictyon clathratiforme,Chlorobium clathratiforme
Pelodictyon luteolum,Chlorobium luteolum
Pelodictyon phaeoclathratiforme,Chlorobium clathratiforme
Pelodictyon unavailable,Chlorobium unavailable
Pelotomaculum isophthalicum,Pelotomaculum isophthalicicum
Pelotomaculum terephthalicum,Pelotomaculum terephthalicicum
Peptococcus asaccharolyticus,Peptoniphilus asaccharolyticus
Peptococcus glycinophilus,Parvimonas micra
Peptococcus heliotrinreducans,Slackia heliotrinireducens
Peptococcus heliotrinreducens,Slackia heliotrinireducens
Peptococcus indolicus,Peptoniphilus indolicus
Peptococcus magnus,Finegoldia magna
Peptococcus prevotii,Anaerococcus prevotii
Peptococcus saccharolyticus,Staphylococcus saccharolyticus
Peptostreptococcus asaccharolyticus,Peptoniphilus asaccharolyticus
Peptostreptococcus barnesae,Gallicola barnesae
Peptostreptococcus harei,Peptoniphilus harei
Peptostreptococcus heliotrinreducens,Slackia heliotrinireducens
Peptostreptococcus hydrogenalis,Anaerococcus hydrogenalis
Peptostreptococcus indolicus,Peptoniphilus indolicus
Peptostreptococcus ivorii,Peptoniphilus ivorii
Peptostreptococcus lacrimalis,Peptoniphilus lacrimalis
Peptostreptococcus lactolyticus,Anaerococcus lactolyticus
Peptostreptococcus magnus,Finegoldia magna
Peptostreptococcus micros,Parvimonas micra
Peptostreptococcus octavius,Anaerococcus octavius
Peptostreptococcus parvulus,Lancefieldella parvula
Peptostreptococcus prevotii,Anaerococcus prevotii
Peptostreptococcus productus,Blautia producta
Peptostreptococcus tetradius,Anaerococcus tetradius
Peptostreptococcus vaginalis,Anaerococcus vaginalis
Persicivirga dokdonensis,Nonlabens dokdonensis
Persicivirga ulvanivorans,Nonlabens ulvanivorans
Persicivirga xylanidelens,Nonlabens xylanidelens
Persicivirga unavailable,Nonlabens unavailable
Petrobacter succinatimandens,Tepidiphilus succinatimandens
Petrobacter unavailable,Tepidiphilus unavailable
Pfennigia purpurea,Lamprocystis purpurea
Pfennigia unavailable,Lamprocystis unavailable
Phaeobacter aquaemixtae,Leisingera aquaemixtae
Phaeobacter arcticus,Pseudophaeobacter arcticus
Phaeobacter caeruleus,Leisingera caerulea
Phaeobacter daeponensis,Leisingera daeponensis
Phaeobacter leonis,Pseudophaeobacter leonis
Photobacterium damselae,Photobacterium damselae
Photobacterium fischeri,Aliivibrio fischeri
Photobacterium histaminum,Photobacterium damselae
Photobacterium logei,Aliivibrio logei
Photorhabdus asymbiotica,Photorhabdus asymbiotica
Photorhabdus asymbiotica,Photorhabdus australis
Photorhabdus khanii,Photorhabdus khanii
Photorhabdus laumondii,Photorhabdus laumondii
Photorhabdus luminescens,Photorhabdus akhurstii
Photorhabdus luminescens,Photorhabdus caribbeanensis
Photorhabdus luminescens,Photorhabdus hainanensis
Photorhabdus luminescens,Photorhabdus kayaii
Photorhabdus luminescens,Photorhabdus kleinii
Photorhabdus luminescens,Photorhabdus laumondii
Photorhabdus luminescens,Photorhabdus luminescens
Photorhabdus luminescens,Photorhabdus namnaonensis
Photorhabdus luminescens,Photorhabdus noenieputensis
Photorhabdus luminescens,Photorhabdus thracensis
Photorhabdus temperata,Photorhabdus cinerea
Photorhabdus temperata,Photorhabdus khanii
Photorhabdus temperata,Photorhabdus stackebrandtii
Photorhabdus temperata,Photorhabdus tasmaniensis
Photorhabdus temperata,Photorhabdus temperata
Photorhabdus temperata,Photorhabdus thracensis
Phycicoccus aerophilus,Pedococcus aerophilus
Phycicoccus badiiscoriae,Pedococcus badiiscoriae
Phycicoccus bigeumensis,Pedococcus bigeumensis
Phycicoccus cremeus,Pedococcus cremeus
Phycicoccus dokdonensis,Pedococcus dokdonensis
Phycicoccus ginsenosidimutans,Pedococcus ginsenosidimutans
Phycicoccus soli,Pedococcus soli
Phycicola gilvus,Microterricola gilva
Phycicola unavailable,Microterricola unavailable
Phyllobacterium rubiacearum,Phyllobacterium myrsinacearum
Pilimelia columellifera,Pilimelia columellifera
Pimelobacter jensenii,Nocardioides jensenii
Pimelobacter simplex,Nocardioides simplex
Pimelobacter tumescens,Terrabacter tumescens
Pimelobacter unavailable,Nocardioides unavailable
Pirella marina,Blastopirellula marina
Pirella unavailable,Pirellula unavailable
Pirellula marina,Blastopirellula marina
Planctomyces brasiliensis,Rubinisphaera brasiliensis
Planctomyces limnophilus,Planctopirus limnophila
Planctomyces maris,Gimesia maris
Planctopirus limnophilus,Planctopirus limnophila
Planobacterium taklimakanense,Chryseobacterium taklimakanense
Planobacterium unavailable,Chryseobacterium unavailable
Planococcus alkanoclasticus,Planomicrobium alkanoclasticum
Planococcus halophilus,Marinococcus halophilus
Planococcus mcmeekinii,Planomicrobium mcmeekinii
Planococcus okeanokoites,Planomicrobium okeanokoites
Planococcus psychrophilus,Planomicrobium psychrophilum
Planococcus rifietensis,Planococcus rifietoensis
Planococcus stackebrandtii,Planomicrobium stackebrandtii
Planomonospora parontospora,Planomonospora parontospora
Planopolyspora crispa,Catenuloplanes crispus
Planopolyspora unavailable,Catenuloplanes unavailable
Pleisomonas shigelloides,Plesiomonas shigelloides
Pleisomonas unavailable,Plesiomonas unavailable
Pleomorphobacterium xiamenense,Oceanicella actignis
Pleomorphobacterium unavailable,Oceanicella unavailable
Polyangium cellulosum,Sorangium cellulosum
Polynucleobacter necessarius,Polynucleobacter asymbioticus
Polynucleobacter necessarius,Polynucleobacter necessarius
Ponticoccus lacteus,Mameliella alba
Pontirhabdus pectinivorans,Algibacter pectinivorans
Pontirhabdus unavailable,Algibacter unavailable
Porphyromonas cansulci,Porphyromonas crevioricanis
Porphyromonas salivosa,Porphyromonas macacae
Prescottella unavailable,Rhodococcus unavailable
Prescottia unavailable,Rhodococcus unavailable
Prevotella ruminicola,Prevotella brevis
Prevotella tannerae,Alloprevotella tannerae
Procabacter unavailable,Procaibacter unavailable
Prochlorococcus marinus,Prochlorococcus marinus
Promicromonospora enterophila,Oerskovia enterophila
Promicromonospora flava,Krasilnikoviella flava
Promicromonospora pachnodae,Xylanimicrobium pachnodae
Propionibacter pelophilus,Propionivibrio pelophilus
Propionibacter unavailable,Propionivibrio unavailable
Propionibacterium acidipropionici,Acidipropionibacterium acidipropionici
Propionibacterium acnes,Cutibacterium acnes
Propionibacterium acnes,Cutibacterium acnes
Propionibacterium acnes,Cutibacterium acnes
Propionibacterium acnes,Cutibacterium acnes
Propionibacterium avidum,Cutibacterium avidum
Propionibacterium damnosum,Acidipropionibacterium damnosum
Propionibacterium freudenreichii,Propionibacterium freudenreichii
Propionibacterium freudenreichii,Propionibacterium freudenreichii
Propionibacterium granulosum,Cutibacterium granulosum
Propionibacterium innocuum,Propioniferax innocua
Propionibacterium jensenii,Acidipropionibacterium jensenii
Propionibacterium microaerophilum,Acidipropionibacterium microaerophilum
Propionibacterium namnetense,Cutibacterium namnetense
Propionibacterium olivae,Acidipropionibacterium olivae
Propionibacterium propionicum,Pseudopropionibacterium propionicum
Propionibacterium thoenii,Acidipropionibacterium thoenii
Propionimicrobium lymphophilum,Propionibacterium lymphophilum
Propionimicrobium unavailable,Propionibacterium unavailable
Prosthecomicrobium consociatum,Bauldia consociata
Prosthecomicrobium enhydrum,Devosia enhydra
Prosthecomicrobium litoralum,Bauldia litoralis
Prosthecomicrobium mishustinii,Devosia mishustinii
Proteus inconstans,Providencia alcalifaciens
Proteus morganii,Morganella morganii
Proteus myxofaciens,Cosenzaea myxofaciens
Proteus rettgeri,Providencia rettgeri
Protomonas unavailable,Methylorubrum unavailable
Providencia friedericiana,Providencia rustigianii
Pseudoalteromonas bacteriolytica,Algicola bacteriolytica
Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis
Pseudoalteromonas haloplanktis,Pseudoalteromonas tetraodonis
Pseudoalteromonas nigrifaciens,Alteromonas nigrifaciens
Pseudoalteromonas sagamiensis,Algicola sagamiensis
Pseudoamycolata halophobica,Pseudonocardia halophobica
Pseudoamycolata unavailable,Pseudonocardia unavailable
Pseudoarcobacter aquimarinus,Pseudarcobacter aquimarinus
Pseudoarcobacter cloacae,Pseudarcobacter cloacae
Pseudoarcobacter defluvii,Pseudarcobacter defluvii
Pseudoarcobacter ellisii,Pseudarcobacter ellisii
Pseudoarcobacter suis,Pseudarcobacter suis
Pseudoarcobacter venerupis,Pseudarcobacter venerupis
Pseudoarcobacter unavailable,Pseudarcobacter unavailable
Pseudochrobactrum glaciei,Paenochrobactrum glaciei
Pseudoduganella bannaensis,Pseudoduganella violaceinigra
Pseudoflavitalea soli,Flavitalea soli
Pseudomonas acidovorans,Delftia acidovorans
Pseudomonas aminovorans,Aminobacter aminovorans
Pseudomonas andropogonis,Robbsia andropogonis
Pseudomonas antimicrobica,Burkholderia gladioli
Pseudomonas aurantiaca,Pseudomonas chlororaphis
Pseudomonas aureofaciens,Pseudomonas chlororaphis
Pseudomonas avenae,Acidovorax avenae
Pseudomonas avenae,Acidovorax citrulli
Pseudomonas avenae,Acidovorax konjaci
Pseudomonas avenae,Acidovorax avenae
Pseudomonas beijerinckii,Chromohalobacter beijerinckii
Pseudomonas beteli,Stenotrophomonas maltophilia
Pseudomonas betle,Stenotrophomonas maltophilia
Pseudomonas brassicacearum,Pseudomonas brassicacearum
Pseudomonas caryophylli,Trinickia caryophylli
Pseudomonas cattleyae,Acidovorax cattleyae
Pseudomonas cedrella,Pseudomonas cedrina
Pseudomonas cedrina,Pseudomonas cedrina
Pseudomonas cepacia,Burkholderia cepacia
Pseudomonas chloritidismutans,Pseudomonas stutzeri
Pseudomonas chlororaphis,Pseudomonas chlororaphis
Pseudomonas cocovenenans,Burkholderia gladioli
Pseudomonas delafieldii,Acidovorax delafieldii
Pseudomonas diminuta,Brevundimonas diminuta
Pseudomonas doudoroffii,Oceanimonas doudoroffii
Pseudomonas echinoides,Sphingomonas echinoides
Pseudomonas elongata,Microbulbifer elongatus
Pseudomonas facilis,Acidovorax facilis
Pseudomonas flava,Hydrogenophaga flava
Pseudomonas flectens,Phaseolibacter flectens
Pseudomonas gladioli,Burkholderia gladioli
Pseudomonas glathei,Caballeronia glathei
Pseudomonas glumae,Burkholderia glumae
Pseudomonas halophila,Halomonas utahensis
Pseudomonas hibiscicola,Stenotrophomonas maltophilia
Pseudomonas huttiensis,Herbaspirillum huttiense
Pseudomonas indigofera,Vogesella indigofera
Pseudomonas iners,Marinobacterium georgiense
Pseudomonas lanceolata,Curvibacter lanceolatus
Pseudomonas laurylsulfatophila,Pseudomonas laurylsulfatiphila
Pseudomonas laurylsulfatovorans,Pseudomonas laurylsulfativorans
Pseudomonas lemoignei,Paucimonas lemoignei
Pseudomonas mallei,Burkholderia mallei
Pseudomonas maltophilia,Stenotrophomonas maltophilia
Pseudomonas marina,Cobetia marina
Pseudomonas meliae,Pseudomonas amygdali
Pseudomonas mephitica,Janthinobacterium lividum
Pseudomonas mesophilica,Methylobacterium mesophilicum
Pseudomonas mixta,Telluria mixta
Pseudomonas multiresinivorans,Pseudomonas nitroreducens
Pseudomonas nautica,Marinobacter hydrocarbonoclasticus
Pseudomonas oleovorans,Pseudomonas oleovorans
Pseudomonas palleronii,Hydrogenophaga palleronii
Pseudomonas paucimobilis,Sphingomonas paucimobilis
Pseudomonas perfectomarina,Pseudomonas stutzeri
Pseudomonas pharmafabricae,Pseudomonas pharmacofabricae
Pseudomonas phenazinium,Paraburkholderia phenazinium
Pseudomonas pickettii,Ralstonia pickettii
Pseudomonas pictorum,Stenotrophomonas pictorum
Pseudomonas plantarii,Burkholderia plantarii
Pseudomonas pseudoalcaligenes,Acidovorax citrulli
Pseudomonas pseudoalcaligenes,Acidovorax konjaci
Pseudomonas pseudoalcaligenes,Pseudomonas oleovorans
Pseudomonas pseudoalcaligenes,Pseudomonas oleovorans
Pseudomonas pseudoflava,Hydrogenophaga pseudoflava
Pseudomonas pseudomallei,Burkholderia pseudomallei
Pseudomonas pyrrocinia,Burkholderia pyrrocinia
Pseudomonas radiora,Methylobacterium radiotolerans
Pseudomonas rhodos,Methylorubrum rhodinum
Pseudomonas rubrilineans,Acidovorax avenae
Pseudomonas rubrisubalbicans,Herbaspirillum rubrisubalbicans
Pseudomonas saccharophila,Pelomonas saccharophila
Pseudomonas seleniipraecipitatus,Pseudomonas seleniipraecipitans
Pseudomonas solanacearum,Ralstonia solanacearum
Pseudomonas spinosa,Malikia spinosa
Pseudomonas stanieri,Marinobacterium stanieri
Pseudomonas straminae,Pseudomonas straminea
Pseudomonas syringae,Pseudomonas savastanoi
Pseudomonas syringae,Pseudomonas syringae
Pseudomonas syzygii,Ralstonia syzygii
Pseudomonas taeniospiralis,Hydrogenophaga taeniospiralis
Pseudomonas testosteroni,Comamonas testosteroni
Pseudomonas tuomuerensis,Pseudomonas flexibilis
Pseudomonas vesicularis,Brevundimonas vesicularis
Pseudomonas woodsii,Robbsia andropogonis
Pseudonocardia azurea,Amycolatopsis azurea
Pseudonocardia bannaensis,Pseudonocardia bannensis
Pseudonocardia serianimatus,Pseudonocardia seranimata
Pseudonocardia yuanmoensis,Pseudonocardia yuanmonensis
Pseudoroseovarius crassostreae,Aliiroseovarius crassostreae
Pseudoroseovarius halocynthiae,Aliiroseovarius halocynthiae
Pseudoroseovarius sediminilitoris,Aliiroseovarius sediminilitoris
Pseudoroseovarius zhejiangensis,Aliiroseovarius zhejiangensis
Pseudoroseovarius unavailable,Aliiroseovarius unavailable
Pseudosphingobacterium domesticum,Olivibacter domesticus
Pseudosphingobacterium unavailable,Olivibacter unavailable
Psychroflexus gondwanense,Psychroflexus gondwanensis
Psychromonas antarcticus,Psychromonas antarctica
Pyxicoccus fallax,Pyxidicoccus fallax
Pyxicoccus unavailable,Pyxidicoccus unavailable
Qingshengfania soli,Pseudochelatococcus lubricantis
Qingshengfania unavailable,Pseudochelatococcus unavailable
Quadricoccus unavailable,Quatrionicoccus unavailable
Ralstonia basilensis,Cupriavidus basilensis
Ralstonia campinensis,Cupriavidus campinensis
Ralstonia eutropha,Cupriavidus necator
Ralstonia gilardii,Cupriavidus gilardii
Ralstonia metallidurans,Cupriavidus metallidurans
Ralstonia oxalatica,Cupriavidus oxalaticus
Ralstonia oxalaticus,Cupriavidus oxalaticus
Ralstonia paucula,Cupriavidus pauculus
Ralstonia respiraculi,Cupriavidus respiraculi
Ralstonia syzygii,Ralstonia syzygii
Ralstonia taiwanensis,Cupriavidus taiwanensis
Reichenbachia unavailable,Reichenbachiella unavailable
Rhizobium alkalisoli,Neorhizobium alkalisoli
Rhizobium borbori,Allorhizobium borbori
Rhizobium ciceri,Mesorhizobium ciceri
Rhizobium fredii,Ensifer fredii
Rhizobium galegae,Neorhizobium galegae
Rhizobium giardinii,Pararhizobium giardinii
Rhizobium herbae,Pararhizobium herbae
Rhizobium huakuii,Mesorhizobium huakuii
Rhizobium huautlense,Neorhizobium huautlense
Rhizobium japonicum,Bradyrhizobium japonicum
Rhizobium larrymoorei,Agrobacterium larrymoorei
Rhizobium loti,Mesorhizobium loti
Rhizobium lupini,Bradyrhizobium lupini
Rhizobium mediterraneum,Mesorhizobium mediterraneum
Rhizobium meliloti,Ensifer meliloti
Rhizobium nepotum,Agrobacterium nepotum
Rhizobium oryzae,Allorhizobium oryzae
Rhizobium pakistanensis,Rhizobium pakistanense
Rhizobium pseudoryzae,Allorhizobium pseudoryzae
Rhizobium pusense,Agrobacterium pusense
Rhizobium radiobacter,Agrobacterium radiobacter
Rhizobium rubi,Agrobacterium rubi
Rhizobium selenireducens,Rhizobium selenitireducens
Rhizobium skierniewicense,Agrobacterium skierniewicense
Rhizobium tianshanense,Mesorhizobium tianshanense
Rhizobium trifolii,Rhizobium leguminosarum
Rhizobium undicola,Allorhizobium undicola
Rhizobium vitis,Allorhizobium vitis
Rhizobium unavailable,Ensifer unavailable
Rhizomonas unavailable,Rhizorhapis unavailable
Rhodobacter adriaticus,Rhodovulum adriaticum
Rhodobacter blastica,Rhodobacter blasticus
Rhodobacter changlensis,Cereibacter changlensis
Rhodobacter euryhalinus,Rhodovulum euryhalinum
Rhodobacter massiliensis,Haematobacter massiliensis
Rhodobacter sulfidophilus,Rhodovulum sulfidophilum
Rhodobium marinum,Afifella marina
Rhodobium pfennigii,Afifella pfennigii
Rhodococcus aichiense,Gordonia aichiensis
Rhodococcus aichiensis,Gordonia aichiensis
Rhodococcus aurantiacus,Tsukamurella paurometabola
Rhodococcus bronchialis,Gordonia bronchialis
Rhodococcus chlorophenolicus,Mycobacterium chlorophenolicum
Rhodococcus chubuensis,Gordonia sputi
Rhodococcus corallinus,Gordonia rubripertincta
Rhodococcus enclensis,Rhodococcus qingshengii
Rhodococcus equi,Rhodococcus hoagii
Rhodococcus jialingiae,Rhodococcus qingshengii
Rhodococcus kunmingensis,Aldersonia kunmingensis
Rhodococcus luteus,Rhodococcus fascians
Rhodococcus maris,Dietzia maris
Rhodococcus obuensis,Gordonia sputi
Rhodococcus roseus,Rhodococcus rhodochrous
Rhodococcus rubropertinctus,Gordonia rubripertincta
Rhodococcus sputi,Gordonia sputi
Rhodococcus terrae,Gordonia terrae
Rhodocyclus gelatinosus,Rubrivivax gelatinosus
Rhodoferax ferrireducens,Albidiferax ferrireducens
